Outer_ID,Repeat,Outer_Fold,Feature_Count,Feature,Selected,Mandatory,Feature_Order,Rank,Selected_Alpha,Mean_Normalized_Hybrid_Feature_Score
R01_F05,1,5,17,Be,1,False,15,15.0,0.0,0.0278809815843854
R01_F05,1,5,17,Sc,1,False,14,14.0,0.0,0.086298466997955
R01_F05,1,5,17,Tsol,1,True,1,1.0,0.0,0.5161313849325916
R01_F05,1,5,17,Tage,1,True,2,2.0,0.0,0.4681296351472541
R01_F05,1,5,17,tage,1,True,3,3.0,0.0,0.3019410923725403
R02_F01,2,1,3,Si,0,False,0,,0.0,
R02_F01,2,1,3,Fe,0,False,0,,0.0,
R02_F01,2,1,3,Cu,0,False,0,,0.0,
R02_F01,2,1,3,Mn,0,False,0,,0.0,
R02_F01,2,1,3,Mg,0,False,0,,0.0,
R02_F01,2,1,3,Cr,0,False,0,,0.0,
R02_F01,2,1,3,Zn,0,False,0,,0.0,
R02_F01,2,1,3,V,0,False,0,,0.0,
R02_F01,2,1,3,Ti,0,False,0,,0.0,
R02_F01,2,1,3,Zr,0,False,0,,0.0,
R02_F01,2,1,3,Li,0,False,0,,0.0,
R02_F01,2,1,3,Ni,0,False,0,,0.0,
R02_F01,2,1,3,Be,0,False,0,,0.0,
R02_F01,2,1,3,Sc,0,False,0,,0.0,
R02_F01,2,1,3,Tsol,1,True,1,1.0,0.0,0.513595600564193
R02_F01,2,1,3,Tage,1,True,2,2.0,0.0,0.4777957889936388
R02_F01,2,1,3,tage,1,True,3,3.0,0.0,0.3373205741227759
R02_F01,2,1,4,Si,0,False,0,,0.5,
R02_F01,2,1,4,Fe,0,False,0,,0.5,
R02_F01,2,1,4,Cu,0,False,0,,0.5,
R02_F01,2,1,4,Mn,0,False,0,,0.5,
R02_F01,2,1,4,Mg,0,False,0,,0.5,
R02_F01,2,1,4,Cr,0,False,0,,0.5,
R02_F01,2,1,4,Zn,1,False,4,4.0,0.5,1.0
R02_F01,2,1,4,V,0,False,0,,0.5,
R02_F01,2,1,4,Ti,0,False,0,,0.5,
R02_F01,2,1,4,Zr,0,False,0,,0.5,
R02_F01,2,1,4,Li,0,False,0,,0.5,
R02_F01,2,1,4,Ni,0,False,0,,0.5,
R02_F01,2,1,4,Be,0,False,0,,0.5,
R02_F01,2,1,4,Sc,0,False,0,,0.5,
R02_F01,2,1,4,Tsol,1,True,1,1.0,0.5,0.633836825837871
R02_F01,2,1,4,Tage,1,True,2,2.0,0.5,0.3968139055061174
R02_F01,2,1,4,tage,1,True,3,3.0,0.5,0.1686602870613879
R02_F01,2,1,5,Si,0,False,0,,0.5,
R02_F01,2,1,5,Fe,0,False,0,,0.5,
R02_F01,2,1,5,Cu,0,False,0,,0.5,
R02_F01,2,1,5,Mn,0,False,0,,0.5,
R02_F01,2,1,5,Mg,1,False,5,5.0,0.5,0.6725737870737454
R02_F01,2,1,5,Cr,0,False,0,,0.5,
R02_F01,2,1,5,Zn,1,False,4,4.0,0.5,1.0
R02_F01,2,1,5,V,0,False,0,,0.5,
R02_F01,2,1,5,Ti,0,False,0,,0.5,
R02_F01,2,1,5,Zr,0,False,0,,0.5,
R02_F01,2,1,5,Li,0,False,0,,0.5,
R02_F01,2,1,5,Ni,0,False,0,,0.5,
R02_F01,2,1,5,Be,0,False,0,,0.5,
R02_F01,2,1,5,Sc,0,False,0,,0.5,
R02_F01,2,1,5,Tsol,1,True,1,1.0,0.5,0.633836825837871
R02_F01,2,1,5,Tage,1,True,2,2.0,0.5,0.3968139055061174
R02_F01,2,1,5,tage,1,True,3,3.0,0.5,0.1686602870613879
R02_F01,2,1,6,Si,0,False,0,,0.0,
R02_F01,2,1,6,Fe,0,False,0,,0.0,
R02_F01,2,1,6,Cu,0,False,0,,0.0,
R02_F01,2,1,6,Mn,0,False,0,,0.0,
R02_F01,2,1,6,Mg,1,False,5,5.0,0.0,0.4896805661628935
R02_F01,2,1,6,Cr,0,False,0,,0.0,
R02_F01,2,1,6,Zn,1,False,4,4.0,0.0,1.0
R02_F01,2,1,6,V,0,False,0,,0.0,
R02_F01,2,1,6,Ti,1,False,6,6.0,0.0,0.3184400085102931
R02_F01,2,1,6,Zr,0,False,0,,0.0,
R02_F01,2,1,6,Li,0,False,0,,0.0,
R02_F01,2,1,6,Ni,0,False,0,,0.0,
R02_F01,2,1,6,Be,0,False,0,,0.0,
R02_F01,2,1,6,Sc,0,False,0,,0.0,
R02_F01,2,1,6,Tsol,1,True,1,1.0,0.0,0.513595600564193
R02_F01,2,1,6,Tage,1,True,2,2.0,0.0,0.4777957889936388
R02_F01,2,1,6,tage,1,True,3,3.0,0.0,0.3373205741227759
R02_F01,2,1,7,Si,0,False,0,,1.0,
R02_F01,2,1,7,Fe,1,False,7,7.0,1.0,0.4232483697794293
R02_F01,2,1,7,Cu,0,False,0,,1.0,
R02_F01,2,1,7,Mn,0,False,0,,1.0,
R02_F01,2,1,7,Mg,1,False,5,5.0,1.0,0.8554670079845973
R02_F01,2,1,7,Cr,0,False,0,,1.0,
R02_F01,2,1,7,Zn,1,False,4,4.0,1.0,1.0
R02_F01,2,1,7,V,0,False,0,,1.0,
R02_F01,2,1,7,Ti,1,False,6,6.0,1.0,0.487499434195184
R02_F01,2,1,7,Zr,0,False,0,,1.0,
R02_F01,2,1,7,Li,0,False,0,,1.0,
R02_F01,2,1,7,Ni,0,False,0,,1.0,
R02_F01,2,1,7,Be,0,False,0,,1.0,
R02_F01,2,1,7,Sc,0,False,0,,1.0,
R02_F01,2,1,7,Tsol,1,True,1,1.0,1.0,0.754078051111549
R02_F01,2,1,7,Tage,1,True,2,2.0,1.0,0.315832022018596
R02_F01,2,1,7,tage,1,True,3,3.0,1.0,0.0
R02_F01,2,1,8,Si,0,False,0,,0.0,
R02_F01,2,1,8,Fe,1,False,8,8.0,0.0,0.2379656975201113
R02_F01,2,1,8,Cu,1,False,7,7.0,0.0,0.2988527946535412
R02_F01,2,1,8,Mn,0,False,0,,0.0,
R02_F01,2,1,8,Mg,1,False,5,5.0,0.0,0.4896805661628935
R02_F01,2,1,8,Cr,0,False,0,,0.0,
R02_F01,2,1,8,Zn,1,False,4,4.0,0.0,1.0
R02_F01,2,1,8,V,0,False,0,,0.0,
R02_F01,2,1,8,Ti,1,False,6,6.0,0.0,0.3184400085102931
R02_F01,2,1,8,Zr,0,False,0,,0.0,
R02_F01,2,1,8,Li,0,False,0,,0.0,
R02_F01,2,1,8,Ni,0,False,0,,0.0,
R02_F01,2,1,8,Be,0,False,0,,0.0,
R02_F01,2,1,8,Sc,0,False,0,,0.0,
R02_F01,2,1,8,Tsol,1,True,1,1.0,0.0,0.513595600564193
R02_F01,2,1,8,Tage,1,True,2,2.0,0.0,0.4777957889936388
R02_F01,2,1,8,tage,1,True,3,3.0,0.0,0.3373205741227759
R02_F01,2,1,9,Si,0,False,0,,0.0,
R02_F01,2,1,9,Fe,1,False,8,8.0,0.0,0.2379656975201113
R02_F01,2,1,9,Cu,1,False,7,7.0,0.0,0.2988527946535412
R02_F01,2,1,9,Mn,0,False,0,,0.0,
R02_F01,2,1,9,Mg,1,False,5,5.0,0.0,0.4896805661628935
R02_F01,2,1,9,Cr,0,False,0,,0.0,
R02_F01,2,1,9,Zn,1,False,4,4.0,0.0,1.0
R02_F01,2,1,9,V,0,False,0,,0.0,
R02_F01,2,1,9,Ti,1,False,6,6.0,0.0,0.3184400085102931
R02_F01,2,1,9,Zr,1,False,9,9.0,0.0,0.1830314629234134
R02_F01,2,1,9,Li,0,False,0,,0.0,
R02_F01,2,1,9,Ni,0,False,0,,0.0,
R02_F01,2,1,9,Be,0,False,0,,0.0,
R02_F01,2,1,9,Sc,0,False,0,,0.0,
R02_F01,2,1,9,Tsol,1,True,1,1.0,0.0,0.513595600564193
R02_F01,2,1,9,Tage,1,True,2,2.0,0.0,0.4777957889936388
R02_F01,2,1,9,tage,1,True,3,3.0,0.0,0.3373205741227759
R02_F01,2,1,10,Si,1,False,10,10.0,0.25,0.2140800352485145
R02_F01,2,1,10,Fe,1,False,7,7.0,0.25,0.2842863655849408
R02_F01,2,1,10,Cu,1,False,8,8.0,0.25,0.2824682343646491
R02_F01,2,1,10,Mn,0,False,0,,0.25,
R02_F01,2,1,10,Mg,1,False,5,5.0,0.25,0.5811271766183195
R02_F01,2,1,10,Cr,0,False,0,,0.25,
R02_F01,2,1,10,Zn,1,False,4,4.0,0.25,1.0
R02_F01,2,1,10,V,0,False,0,,0.25,
R02_F01,2,1,10,Ti,1,False,6,6.0,0.25,0.3607048649315158
R02_F01,2,1,10,Zr,1,False,9,9.0,0.25,0.2195423841237356
R02_F01,2,1,10,Li,0,False,0,,0.25,
R02_F01,2,1,10,Ni,0,False,0,,0.25,
R02_F01,2,1,10,Be,0,False,0,,0.25,
R02_F01,2,1,10,Sc,0,False,0,,0.25,
R02_F01,2,1,10,Tsol,1,True,1,1.0,0.25,0.5737162132010319
R02_F01,2,1,10,Tage,1,True,2,2.0,0.25,0.4373048472498781
R02_F01,2,1,10,tage,1,True,3,3.0,0.25,0.2529904305920819
R02_F01,2,1,11,Si,1,False,10,10.0,0.25,0.2140800352485145
R02_F01,2,1,11,Fe,1,False,7,7.0,0.25,0.2842863655849408
R02_F01,2,1,11,Cu,1,False,8,8.0,0.25,0.2824682343646491
R02_F01,2,1,11,Mn,0,False,0,,0.25,
R02_F01,2,1,11,Mg,1,False,5,5.0,0.25,0.5811271766183195
R02_F01,2,1,11,Cr,0,False,0,,0.25,
R02_F01,2,1,11,Zn,1,False,4,4.0,0.25,1.0
R02_F01,2,1,11,V,0,False,0,,0.25,
R02_F01,2,1,11,Ti,1,False,6,6.0,0.25,0.3607048649315158
R02_F01,2,1,11,Zr,1,False,9,9.0,0.25,0.2195423841237356
R02_F01,2,1,11,Li,0,False,0,,0.25,
R02_F01,2,1,11,Ni,0,False,0,,0.25,
R02_F01,2,1,11,Be,0,False,0,,0.25,
R02_F01,2,1,11,Sc,1,False,11,11.0,0.25,0.1668224991464542
R02_F01,2,1,11,Tsol,1,True,1,1.0,0.25,0.5737162132010319
R02_F01,2,1,11,Tage,1,True,2,2.0,0.25,0.4373048472498781
R02_F01,2,1,11,tage,1,True,3,3.0,0.25,0.2529904305920819
R02_F01,2,1,12,Si,1,False,10,10.0,0.25,0.2140800352485145
R02_F01,2,1,12,Fe,1,False,7,7.0,0.25,0.2842863655849408
R02_F01,2,1,12,Cu,1,False,8,8.0,0.25,0.2824682343646491
R02_F01,2,1,12,Mn,0,False,0,,0.25,
R02_F01,2,1,12,Mg,1,False,5,5.0,0.25,0.5811271766183195
R02_F01,2,1,12,Cr,1,False,12,12.0,0.25,0.1521152080599946
R02_F01,2,1,12,Zn,1,False,4,4.0,0.25,1.0
R02_F01,2,1,12,V,0,False,0,,0.25,
R02_F01,2,1,12,Ti,1,False,6,6.0,0.25,0.3607048649315158
R02_F01,2,1,12,Zr,1,False,9,9.0,0.25,0.2195423841237356
R02_F01,2,1,12,Li,0,False,0,,0.25,
R02_F01,2,1,12,Ni,0,False,0,,0.25,
R02_F01,2,1,12,Be,0,False,0,,0.25,
R02_F01,2,1,12,Sc,1,False,11,11.0,0.25,0.1668224991464542
R02_F01,2,1,12,Tsol,1,True,1,1.0,0.25,0.5737162132010319
R02_F01,2,1,12,Tage,1,True,2,2.0,0.25,0.4373048472498781
R02_F01,2,1,12,tage,1,True,3,3.0,0.25,0.2529904305920819
R02_F01,2,1,13,Si,1,False,8,8.0,0.75,0.3337168904899886
R02_F01,2,1,13,Fe,1,False,7,7.0,0.75,0.3769277017145997
R02_F01,2,1,13,Cu,1,False,11,11.0,0.75,0.2496991137868647
R02_F01,2,1,13,Mn,0,False,0,,0.75,
R02_F01,2,1,13,Mg,1,False,5,5.0,0.75,0.7640203975291713
R02_F01,2,1,13,Cr,1,False,12,12.0,0.75,0.2307681682047295
R02_F01,2,1,13,Zn,1,False,4,4.0,0.75,1.0
R02_F01,2,1,13,V,0,False,0,,0.75,
R02_F01,2,1,13,Ti,1,False,6,6.0,0.75,0.4452345777739612
R02_F01,2,1,13,Zr,1,False,10,10.0,0.75,0.2925642265243801
R02_F01,2,1,13,Li,1,False,13,13.0,0.75,0.2136858704173664
R02_F01,2,1,13,Ni,0,False,0,,0.75,
R02_F01,2,1,13,Be,0,False,0,,0.75,
R02_F01,2,1,13,Sc,1,False,9,9.0,0.75,0.3251799513949376
R02_F01,2,1,13,Tsol,1,True,1,1.0,0.75,0.69395743847471
R02_F01,2,1,13,Tage,1,True,2,2.0,0.75,0.3563229637623567
R02_F01,2,1,13,tage,1,True,3,3.0,0.75,0.0843301435306939
R02_F01,2,1,14,Si,1,False,8,8.0,0.75,0.3337168904899886
R02_F01,2,1,14,Fe,1,False,7,7.0,0.75,0.3769277017145997
R02_F01,2,1,14,Cu,1,False,11,11.0,0.75,0.2496991137868647
R02_F01,2,1,14,Mn,0,False,0,,0.75,
R02_F01,2,1,14,Mg,1,False,5,5.0,0.75,0.7640203975291713
R02_F01,2,1,14,Cr,1,False,12,12.0,0.75,0.2307681682047295
R02_F01,2,1,14,Zn,1,False,4,4.0,0.75,1.0
R02_F01,2,1,14,V,0,False,0,,0.75,
R02_F01,2,1,14,Ti,1,False,6,6.0,0.75,0.4452345777739612
R02_F01,2,1,14,Zr,1,False,10,10.0,0.75,0.2925642265243801
R02_F01,2,1,14,Li,1,False,13,13.0,0.75,0.2136858704173664
R02_F01,2,1,14,Ni,0,False,0,,0.75,
R02_F01,2,1,14,Be,1,False,14,14.0,0.75,0.1329340837909094
R02_F01,2,1,14,Sc,1,False,9,9.0,0.75,0.3251799513949376
R02_F01,2,1,14,Tsol,1,True,1,1.0,0.75,0.69395743847471
R02_F01,2,1,14,Tage,1,True,2,2.0,0.75,0.3563229637623567
R02_F01,2,1,14,tage,1,True,3,3.0,0.75,0.0843301435306939
R02_F01,2,1,15,Si,1,False,8,8.0,0.5,0.2738984628692515
R02_F01,2,1,15,Fe,1,False,7,7.0,0.5,0.3306070336497703
R02_F01,2,1,15,Cu,1,False,9,9.0,0.5,0.2660836740757569
R02_F01,2,1,15,Mn,1,False,14,14.0,0.5,0.120218717411872
R02_F01,2,1,15,Mg,1,False,5,5.0,0.5,0.6725737870737454
R02_F01,2,1,15,Cr,1,False,12,12.0,0.5,0.1914416881323621
R02_F01,2,1,15,Zn,1,False,4,4.0,0.5,1.0
R02_F01,2,1,15,V,0,False,0,,0.5,
R02_F01,2,1,15,Ti,1,False,6,6.0,0.5,0.4029697213527385
R02_F01,2,1,15,Zr,1,False,10,10.0,0.5,0.2560533053240578
R02_F01,2,1,15,Li,1,False,13,13.0,0.5,0.166477026558189
R02_F01,2,1,15,Ni,0,False,0,,0.5,
R02_F01,2,1,15,Be,1,False,15,15.0,0.5,0.0948969356753506
R02_F01,2,1,15,Sc,1,False,11,11.0,0.5,0.2460012252706959
R02_F01,2,1,15,Tsol,1,True,1,1.0,0.5,0.633836825837871
R02_F01,2,1,15,Tage,1,True,2,2.0,0.5,0.3968139055061174
R02_F01,2,1,15,tage,1,True,3,3.0,0.5,0.1686602870613879
R02_F01,2,1,16,Si,1,False,10,10.0,0.0,0.1542616076277774
R02_F01,2,1,16,Fe,1,False,8,8.0,0.0,0.2379656975201113
R02_F01,2,1,16,Cu,1,False,7,7.0,0.0,0.2988527946535412
R02_F01,2,1,16,Mn,1,False,11,11.0,0.0,0.1511380079845246
R02_F01,2,1,16,Mg,1,False,5,5.0,0.0,0.4896805661628935
R02_F01,2,1,16,Cr,1,False,12,12.0,0.0,0.1127887279876272
R02_F01,2,1,16,Zn,1,False,4,4.0,0.0,1.0
R02_F01,2,1,16,V,0,False,0,,0.0,
R02_F01,2,1,16,Ti,1,False,6,6.0,0.0,0.3184400085102931
R02_F01,2,1,16,Zr,1,False,9,9.0,0.0,0.1830314629234134
R02_F01,2,1,16,Li,1,False,14,14.0,0.0,0.0720593388398343
R02_F01,2,1,16,Ni,1,False,15,15.0,0.0,0.024645920930969
R02_F01,2,1,16,Be,1,False,16,16.0,0.0,0.0188226394442332
R02_F01,2,1,16,Sc,1,False,13,13.0,0.0,0.0876437730222125
R02_F01,2,1,16,Tsol,1,True,1,1.0,0.0,0.513595600564193
R02_F01,2,1,16,Tage,1,True,2,2.0,0.0,0.4777957889936388
R02_F01,2,1,16,tage,1,True,3,3.0,0.0,0.3373205741227759
R02_F01,2,1,17,Si,1,False,10,10.0,0.0,0.1542616076277774
R02_F01,2,1,17,Fe,1,False,8,8.0,0.0,0.2379656975201113
R02_F01,2,1,17,Cu,1,False,7,7.0,0.0,0.2988527946535412
R02_F01,2,1,17,Mn,1,False,11,11.0,0.0,0.1511380079845246
R02_F01,2,1,17,Mg,1,False,5,5.0,0.0,0.4896805661628935
R02_F01,2,1,17,Cr,1,False,12,12.0,0.0,0.1127887279876272
R02_F01,2,1,17,Zn,1,False,4,4.0,0.0,1.0
R02_F01,2,1,17,V,1,False,17,17.0,0.0,0.0
R02_F01,2,1,17,Ti,1,False,6,6.0,0.0,0.3184400085102931
R02_F01,2,1,17,Zr,1,False,9,9.0,0.0,0.1830314629234134
R02_F01,2,1,17,Li,1,False,14,14.0,0.0,0.0720593388398343
R02_F01,2,1,17,Ni,1,False,15,15.0,0.0,0.024645920930969
R02_F01,2,1,17,Be,1,False,16,16.0,0.0,0.0188226394442332
R02_F01,2,1,17,Sc,1,False,13,13.0,0.0,0.0876437730222125
R02_F01,2,1,17,Tsol,1,True,1,1.0,0.0,0.513595600564193
R02_F01,2,1,17,Tage,1,True,2,2.0,0.0,0.4777957889936388
R02_F01,2,1,17,tage,1,True,3,3.0,0.0,0.3373205741227759
R02_F02,2,2,3,Si,0,False,0,,0.5,
R02_F02,2,2,3,Fe,0,False,0,,0.5,
R02_F02,2,2,3,Cu,0,False,0,,0.5,
R02_F02,2,2,3,Mn,0,False,0,,0.5,
R02_F02,2,2,3,Mg,0,False,0,,0.5,
R02_F02,2,2,3,Cr,0,False,0,,0.5,
R02_F02,2,2,3,Zn,0,False,0,,0.5,
R02_F02,2,2,3,V,0,False,0,,0.5,
R02_F02,2,2,3,Ti,0,False,0,,0.5,
R02_F02,2,2,3,Zr,0,False,0,,0.5,
R02_F02,2,2,3,Li,0,False,0,,0.5,
R02_F02,2,2,3,Ni,0,False,0,,0.5,
R02_F02,2,2,3,Be,0,False,0,,0.5,
R02_F02,2,2,3,Sc,0,False,0,,0.5,
R02_F02,2,2,3,Tsol,1,True,1,1.0,0.5,0.6454273838907196
R02_F02,2,2,3,Tage,1,True,2,2.0,0.5,0.4544604326344965
R02_F02,2,2,3,tage,1,True,3,3.0,0.5,0.1751573539010468
R02_F02,2,2,4,Si,0,False,0,,1.0,
R02_F02,2,2,4,Fe,0,False,0,,1.0,
R02_F02,2,2,4,Cu,0,False,0,,1.0,
R02_F02,2,2,4,Mn,0,False,0,,1.0,
R02_F02,2,2,4,Mg,0,False,0,,1.0,
R02_F02,2,2,4,Cr,0,False,0,,1.0,
R02_F02,2,2,4,Zn,1,False,4,4.0,1.0,1.0
R02_F02,2,2,4,V,0,False,0,,1.0,
R02_F02,2,2,4,Ti,0,False,0,,1.0,
R02_F02,2,2,4,Zr,0,False,0,,1.0,
R02_F02,2,2,4,Li,0,False,0,,1.0,
R02_F02,2,2,4,Ni,0,False,0,,1.0,
R02_F02,2,2,4,Be,0,False,0,,1.0,
R02_F02,2,2,4,Sc,0,False,0,,1.0,
R02_F02,2,2,4,Tsol,1,True,1,1.0,1.0,0.7745215788298218
R02_F02,2,2,4,Tage,1,True,2,2.0,1.0,0.3901227627648085
R02_F02,2,2,4,tage,1,True,3,3.0,1.0,0.0
R02_F02,2,2,5,Si,0,False,0,,0.0,
R02_F02,2,2,5,Fe,0,False,0,,0.0,
R02_F02,2,2,5,Cu,0,False,0,,0.0,
R02_F02,2,2,5,Mn,0,False,0,,0.0,
R02_F02,2,2,5,Mg,1,False,5,5.0,0.0,0.4334327370803523
R02_F02,2,2,5,Cr,0,False,0,,0.0,
R02_F02,2,2,5,Zn,1,False,4,4.0,0.0,1.0
R02_F02,2,2,5,V,0,False,0,,0.0,
R02_F02,2,2,5,Ti,0,False,0,,0.0,
R02_F02,2,2,5,Zr,0,False,0,,0.0,
R02_F02,2,2,5,Li,0,False,0,,0.0,
R02_F02,2,2,5,Ni,0,False,0,,0.0,
R02_F02,2,2,5,Be,0,False,0,,0.0,
R02_F02,2,2,5,Sc,0,False,0,,0.0,
R02_F02,2,2,5,Tsol,1,True,1,1.0,0.0,0.5163331889516176
R02_F02,2,2,5,Tage,1,True,2,2.0,0.0,0.5187981025041845
R02_F02,2,2,5,tage,1,True,3,3.0,0.0,0.3503147078020937
R02_F02,2,2,6,Si,0,False,0,,0.5,
R02_F02,2,2,6,Fe,1,False,6,6.0,0.5,0.3325652927520861
R02_F02,2,2,6,Cu,0,False,0,,0.5,
R02_F02,2,2,6,Mn,0,False,0,,0.5,
R02_F02,2,2,6,Mg,1,False,5,5.0,0.5,0.6282657163289508
R02_F02,2,2,6,Cr,0,False,0,,0.5,
R02_F02,2,2,6,Zn,1,False,4,4.0,0.5,1.0
R02_F02,2,2,6,V,0,False,0,,0.5,
R02_F02,2,2,6,Ti,0,False,0,,0.5,
R02_F02,2,2,6,Zr,0,False,0,,0.5,
R02_F02,2,2,6,Li,0,False,0,,0.5,
R02_F02,2,2,6,Ni,0,False,0,,0.5,
R02_F02,2,2,6,Be,0,False,0,,0.5,
R02_F02,2,2,6,Sc,0,False,0,,0.5,
R02_F02,2,2,6,Tsol,1,True,1,1.0,0.5,0.6454273838907196
R02_F02,2,2,6,Tage,1,True,2,2.0,0.5,0.4544604326344965
R02_F02,2,2,6,tage,1,True,3,3.0,0.5,0.1751573539010468
R02_F02,2,2,7,Si,0,False,0,,0.0,
R02_F02,2,2,7,Fe,1,False,7,7.0,0.0,0.254809081349676
R02_F02,2,2,7,Cu,1,False,6,6.0,0.0,0.3710239658579707
R02_F02,2,2,7,Mn,0,False,0,,0.0,
R02_F02,2,2,7,Mg,1,False,5,5.0,0.0,0.4334327370803523
R02_F02,2,2,7,Cr,0,False,0,,0.0,
R02_F02,2,2,7,Zn,1,False,4,4.0,0.0,1.0
R02_F02,2,2,7,V,0,False,0,,0.0,
R02_F02,2,2,7,Ti,0,False,0,,0.0,
R02_F02,2,2,7,Zr,0,False,0,,0.0,
R02_F02,2,2,7,Li,0,False,0,,0.0,
R02_F02,2,2,7,Ni,0,False,0,,0.0,
R02_F02,2,2,7,Be,0,False,0,,0.0,
R02_F02,2,2,7,Sc,0,False,0,,0.0,
R02_F02,2,2,7,Tsol,1,True,1,1.0,0.0,0.5163331889516176
R02_F02,2,2,7,Tage,1,True,2,2.0,0.0,0.5187981025041845
R02_F02,2,2,7,tage,1,True,3,3.0,0.0,0.3503147078020937
R02_F02,2,2,8,Si,0,False,0,,0.0,
R02_F02,2,2,8,Fe,1,False,7,7.0,0.0,0.254809081349676
R02_F02,2,2,8,Cu,1,False,6,6.0,0.0,0.3710239658579707
R02_F02,2,2,8,Mn,0,False,0,,0.0,
R02_F02,2,2,8,Mg,1,False,5,5.0,0.0,0.4334327370803523
R02_F02,2,2,8,Cr,0,False,0,,0.0,
R02_F02,2,2,8,Zn,1,False,4,4.0,0.0,1.0
R02_F02,2,2,8,V,0,False,0,,0.0,
R02_F02,2,2,8,Ti,0,False,0,,0.0,
R02_F02,2,2,8,Zr,1,False,8,8.0,0.0,0.240832076374588
R02_F02,2,2,8,Li,0,False,0,,0.0,
R02_F02,2,2,8,Ni,0,False,0,,0.0,
R02_F02,2,2,8,Be,0,False,0,,0.0,
R02_F02,2,2,8,Sc,0,False,0,,0.0,
R02_F02,2,2,8,Tsol,1,True,1,1.0,0.0,0.5163331889516176
R02_F02,2,2,8,Tage,1,True,2,2.0,0.0,0.5187981025041845
R02_F02,2,2,8,tage,1,True,3,3.0,0.0,0.3503147078020937
R02_F02,2,2,9,Si,0,False,0,,0.25,
R02_F02,2,2,9,Fe,1,False,7,7.0,0.25,0.2936871870508811
R02_F02,2,2,9,Cu,1,False,6,6.0,0.25,0.3464727265890686
R02_F02,2,2,9,Mn,0,False,0,,0.25,
R02_F02,2,2,9,Mg,1,False,5,5.0,0.25,0.5308492267046515
R02_F02,2,2,9,Cr,0,False,0,,0.25,
R02_F02,2,2,9,Zn,1,False,4,4.0,0.25,1.0
R02_F02,2,2,9,V,0,False,0,,0.25,
R02_F02,2,2,9,Ti,1,False,8,8.0,0.25,0.274662956331944
R02_F02,2,2,9,Zr,1,False,9,9.0,0.25,0.2644980046102834
R02_F02,2,2,9,Li,0,False,0,,0.25,
R02_F02,2,2,9,Ni,0,False,0,,0.25,
R02_F02,2,2,9,Be,0,False,0,,0.25,
R02_F02,2,2,9,Sc,0,False,0,,0.25,
R02_F02,2,2,9,Tsol,1,True,1,1.0,0.25,0.5808802864211686
R02_F02,2,2,9,Tage,1,True,2,2.0,0.25,0.4866292675693404
R02_F02,2,2,9,tage,1,True,3,3.0,0.25,0.2627360308515702
R02_F02,2,2,10,Si,1,False,10,10.0,0.25,0.2288023063552904
R02_F02,2,2,10,Fe,1,False,7,7.0,0.25,0.2936871870508811
R02_F02,2,2,10,Cu,1,False,6,6.0,0.25,0.3464727265890686
R02_F02,2,2,10,Mn,0,False,0,,0.25,
R02_F02,2,2,10,Mg,1,False,5,5.0,0.25,0.5308492267046515
R02_F02,2,2,10,Cr,0,False,0,,0.25,
R02_F02,2,2,10,Zn,1,False,4,4.0,0.25,1.0
R02_F02,2,2,10,V,0,False,0,,0.25,
R02_F02,2,2,10,Ti,1,False,8,8.0,0.25,0.274662956331944
R02_F02,2,2,10,Zr,1,False,9,9.0,0.25,0.2644980046102834
R02_F02,2,2,10,Li,0,False,0,,0.25,
R02_F02,2,2,10,Ni,0,False,0,,0.25,
R02_F02,2,2,10,Be,0,False,0,,0.25,
R02_F02,2,2,10,Sc,0,False,0,,0.25,
R02_F02,2,2,10,Tsol,1,True,1,1.0,0.25,0.5808802864211686
R02_F02,2,2,10,Tage,1,True,2,2.0,0.25,0.4866292675693404
R02_F02,2,2,10,tage,1,True,3,3.0,0.25,0.2627360308515702
R02_F02,2,2,11,Si,1,False,10,10.0,0.25,0.2288023063552904
R02_F02,2,2,11,Fe,1,False,7,7.0,0.25,0.2936871870508811
R02_F02,2,2,11,Cu,1,False,6,6.0,0.25,0.3464727265890686
R02_F02,2,2,11,Mn,0,False,0,,0.25,
R02_F02,2,2,11,Mg,1,False,5,5.0,0.25,0.5308492267046515
R02_F02,2,2,11,Cr,1,False,11,11.0,0.25,0.1889642178780841
R02_F02,2,2,11,Zn,1,False,4,4.0,0.25,1.0
R02_F02,2,2,11,V,0,False,0,,0.25,
R02_F02,2,2,11,Ti,1,False,8,8.0,0.25,0.274662956331944
R02_F02,2,2,11,Zr,1,False,9,9.0,0.25,0.2644980046102834
R02_F02,2,2,11,Li,0,False,0,,0.25,
R02_F02,2,2,11,Ni,0,False,0,,0.25,
R02_F02,2,2,11,Be,0,False,0,,0.25,
R02_F02,2,2,11,Sc,0,False,0,,0.25,
R02_F02,2,2,11,Tsol,1,True,1,1.0,0.25,0.5808802864211686
R02_F02,2,2,11,Tage,1,True,2,2.0,0.25,0.4866292675693404
R02_F02,2,2,11,tage,1,True,3,3.0,0.25,0.2627360308515702
R02_F02,2,2,12,Si,1,False,9,9.0,0.75,0.3477104859270297
R02_F02,2,2,12,Fe,1,False,7,7.0,0.75,0.3714433984532912
R02_F02,2,2,12,Cu,1,False,11,11.0,0.75,0.2973702480512644
R02_F02,2,2,12,Mn,0,False,0,,0.75,
R02_F02,2,2,12,Mg,1,False,5,5.0,0.75,0.72568220595325
R02_F02,2,2,12,Cr,1,False,12,12.0,0.75,0.296361254302791
